"id","display_name","issn_l","count"
"https://openalex.org/S132140910","IEEE Computational Science and Engineering","1070-9924",1
"https://openalex.org/S187991544","Journal of Applied Physics","0021-8979",1
"https://openalex.org/S4210217943","Conference proceedings","1557-170X",1
"https://openalex.org/S39770307","Bulletin of the London Mathematical Society","0024-6093",1
"https://openalex.org/S102399824","Quality & Quantity","0033-5177",1
"https://openalex.org/S124973578","Acta Numerica","0962-4929",1
"https://openalex.org/S118216261","Robotics and Computer-Integrated Manufacturing","0736-5845",1
"https://openalex.org/S181883320","Sociological Methodology","0081-1750",1
"https://openalex.org/S2764528117","International Journal for Population Data Science","2399-4908",1
"https://openalex.org/S4404662461","Journal of data protection & privacy.","2398-1687",1
"https://openalex.org/S4220650788","Open Conference Proceedings","2749-5841",1
"https://openalex.org/S36798160","Geo-spatial Information Science","1009-5020",1
"https://openalex.org/S181700594","AStA Advances in Statistical Analysis","1863-8171",1
"https://openalex.org/S190377370","Pharmacogenomics","1462-2416",1
"https://openalex.org/S33562827","IEEE Intelligent Systems and their Applications","1094-7167",1
"https://openalex.org/S71857517","IET Generation Transmission & Distribution","1751-8687",1
"https://openalex.org/S4210176785","SOLA","1349-6476",1
"https://openalex.org/S4210229136","Applied Physics Reviews","1931-9401",1
"https://openalex.org/S149218730","The ISME Journal","1751-7362",1
"https://openalex.org/S2496917176","European Journal of Remote Sensing","2279-7254",1
"https://openalex.org/S196823831","Mathematische Semesterberichte","0720-728X",1
"https://openalex.org/S27819959","BioEssays","0265-9247",1
"https://openalex.org/S4210201731","Frontiers in artificial intelligence and applications","0922-6389",1
"https://openalex.org/S163027424","Movement Disorders","0885-3185",1
"https://openalex.org/S56561474","Computational Intelligence","0824-7935",1
"https://openalex.org/S80684715","Networks and Spatial Economics","1566-113X",1
"https://openalex.org/S158327383","Theoretical Issues in Ergonomics Science","1463-922X",1
"https://openalex.org/S1983995261","PeerJ","2167-8359",1
"https://openalex.org/S74209221","Security Journal","0955-1662",1
"https://openalex.org/S2765016208","Bulletin of Electrical Engineering and Informatics","2302-9285",1
"https://openalex.org/S155689059","IET Intelligent Transport Systems","1751-956X",1
"https://openalex.org/S114365116","Journal of Industrial and Management Optimization","1547-5816",1
"https://openalex.org/S4210186250","Journal of Competitiveness","1804-171X",1
"https://openalex.org/S10892749","IEEE Transactions on Instrumentation and Measurement","0018-9456",1
"https://openalex.org/S4210232080","Annual Review of Biomedical Data Science","2574-3414",1
"https://openalex.org/S4210223320","Cryptography","2410-387X",1
"https://openalex.org/S53336109","AIAA Journal","0001-1452",1
"https://openalex.org/S2595095599","Frontiers in Robotics and AI","2296-9144",1
"https://openalex.org/S4210195687","SciPost Physics","2542-4653",1
"https://openalex.org/S6791298","Physical Review B","1098-0121",1
"https://openalex.org/S132029853","Atmospheric and Oceanic Optics","1024-8560",1
"https://openalex.org/S2764888454","Journal of the Operations Research Society of China","2194-668X",1
"https://openalex.org/S4210237991","International Journal of Electronic Banking","1753-5239",1
"https://openalex.org/S95522064","Medical Physics","0094-2405",1
"https://openalex.org/S147407642","Glia","0894-1491",1
"https://openalex.org/S4210236925","Biodiversity Information Science and Standards","2535-0897",1
"https://openalex.org/S164906323","Advances in Applied Mathematics","0196-8858",1
"https://openalex.org/S4210217375","Annual Review of Statistics and Its Application","2326-8298",1
"https://openalex.org/S71119591","Journal of Peace Research","0022-3433",1
"https://openalex.org/S4210170833","Mathematical programming studies","0303-3929",1
"https://openalex.org/S4210208858","Bulletin of Electrical Engineering and Informatics","2089-3191",1
"https://openalex.org/S162880254","Theoria","0040-5825",1
"https://openalex.org/S4210188782","International Journal of Prognostics and Health Management","2153-2648",1
"https://openalex.org/S4210216316","Electronic Proceedings in Theoretical Computer Science","2075-2180",1
"https://openalex.org/S2734669121","Information and Inference A Journal of the IMA","2049-8764",1
"https://openalex.org/S154719635","Membrane Technology","0958-2118",1
"https://openalex.org/S55392106","International Journal of Applied Cryptography","1753-0563",1
"https://openalex.org/S50280174","Radiology","0033-8419",1
"https://openalex.org/S115693375","Journal of the American Society of Nephrology","1046-6673",1
"https://openalex.org/S2170549","Policy & Internet","1944-2866",1
"https://openalex.org/S126014849","Japan Journal of Industrial and Applied Mathematics","0916-7005",1
"https://openalex.org/S109054653","KSCE Journal of Civil Engineering","1226-7988",1
"https://openalex.org/S4210171338","Proceedings of the ... annual International Symposium on Microarchitecture/Proceedings of the annual International Symposium on Microarchitecture","1072-4451",1
"https://openalex.org/S206754237","American Documentation","0096-946X",1
"https://openalex.org/S15932597","Diabetes Spectrum","1040-9165",1
"https://openalex.org/S4210234082","Algorithms and combinatorics","0937-5511",1
"https://openalex.org/S172538041","Bernoulli","1350-7265",1
"https://openalex.org/S137478622","Behavior Research Methods","1554-351X",1
"https://openalex.org/S4210218630","Undergraduate texts in mathematics","0172-6056",1
"https://openalex.org/S2898565713","Procedia CIRP","2212-8271",1
"https://openalex.org/S2739186229","Weave Journal of Library User Experience","2333-3316",1
"https://openalex.org/S4210240609","OECD trade policy working papers","1816-6873",1
"https://openalex.org/S53719608","Applied Spatial Analysis and Policy","1874-4621",1
"https://openalex.org/S67072002","Journal of Network and Systems Management","1064-7570",1
"https://openalex.org/S4210230152","Integrated series on information systems/Integrated series in information systems","1571-0270",1
"https://openalex.org/S45303301","Critical Perspectives on International Business","1742-2043",1
"https://openalex.org/S4210219207","Proceedings","1550-445X",1
"https://openalex.org/S127064296","IEEE Concurrency","1092-3063",1
"https://openalex.org/S182038535","Academic Radiology","1076-6332",1
"https://openalex.org/S4210195431","npj Digital Medicine","2398-6352",1
"https://openalex.org/S192926780","BMC Cancer","1471-2407",1
"https://openalex.org/S185328345","Journal of the Royal Statistical Society Series A (Statistics in Society)","0964-1998",1
"https://openalex.org/S161902083","Contemporary Physics","0010-7514",1
"https://openalex.org/S4210196505","IEEE transactions on geoscience electronics","0018-9413",1
"https://openalex.org/S4210185023","Health Affairs","1544-5208",1
"https://openalex.org/S78638136","Metaphor and Symbol","1092-6488",1
"","","1533-2306",1
"https://openalex.org/S55093224","Nanoscale Research Letters","1556-276X",1
"https://openalex.org/S4220651471","Advanced science and technology letters","2287-1233",1
"https://openalex.org/S2764871730","Computer Optics","0134-2452",1
"https://openalex.org/S194691280","Annalen der Physik","0003-3804",1
"https://openalex.org/S4210199781","The Art Science and Engineering of Programming","2473-7321",1
"https://openalex.org/S4210171790","INTERNATIONAL JOURNAL OF COMPUTERS & TECHNOLOGY","2277-3061",1
"https://openalex.org/S815301","Renewable Energy","0960-1481",1
"https://openalex.org/S142835798","International Journal of Modern Physics C","0129-1831",1
"https://openalex.org/S42323631","Applied Surface Science","0169-4332",1
"https://openalex.org/S2764546951","International Journal of Control and Automation","2005-4297",1
"https://openalex.org/S65166364","International Journal of Wildland Fire","1049-8001",1
"https://openalex.org/S4210234060","IEEE Networking Letters","2576-3156",1
"https://openalex.org/S32837994","TURKISH JOURNAL OF ELECTRICAL ENGINEERING & COMPUTER SCIENCES","1300-0632",1
"https://openalex.org/S113542759","Acta Mathematica","0001-5962",1
"https://openalex.org/S4210173531","Big Data Analytics","2058-6345",1
"https://openalex.org/S2502110258","Statistics and Its Interface","1938-7989",1
"https://openalex.org/S4210173466","Journal of Computational Interdisciplinary Sciences","1983-8409",1
"https://openalex.org/S32114090","Mathematics and Computers in Simulation","0378-4754",1
"https://openalex.org/S4210201121","Discrete mathematics and its applications","2154-459X",1
"https://openalex.org/S4210177785","Journal of Pathology Informatics","2153-3539",1
"https://openalex.org/S201014839","Journal of Nephrology","1121-8428",1
"https://openalex.org/S30638350","Journal of Educational Measurement","0022-0655",1
"https://openalex.org/S104924063","Computational Biology and Chemistry","1476-9271",1
"https://openalex.org/S9692511","Frontiers in Psychology","1664-1078",1
"https://openalex.org/S86852077","The Science of The Total Environment","0048-9697",1
"https://openalex.org/S4210173308","Proceedings of the IRE","0096-8390",1
"https://openalex.org/S4210221759","Software - Concepts & Tools","0945-8115",1
"https://openalex.org/S200872515","Journal of Environmental Economics and Management","0095-0696",1
"https://openalex.org/S145875555","Journal of Empirical Finance","0927-5398",1
"https://openalex.org/S114437232","Advanced Drug Delivery Reviews","0169-409X",1
"https://openalex.org/S19016632","Journal of Petroleum Science and Engineering","0920-4105",1
"https://openalex.org/S70478294","The Journal of Logic and Algebraic Programming","1567-8326",1
"https://openalex.org/S148694123","Journal of Plant Physiology","0176-1617",1
"https://openalex.org/S128425624","Current Biology","0960-9822",1
"https://openalex.org/S4210233143","Security and Privacy","2475-6725",1
"https://openalex.org/S56464651","Building and Environment","0360-1323",1
"https://openalex.org/S134773490","Journal of Neurology Neurosurgery & Psychiatry","0022-3050",1
"https://openalex.org/S55160269","Rendiconti del Circolo Matematico di Palermo Series 2","0009-725X",1
"https://openalex.org/S175155502","Current Opinion in Structural Biology","0959-440X",1
"https://openalex.org/S185750702","Annual Review of Condensed Matter Physics","1947-5454",1
"https://openalex.org/S8427965","Biomedical Signal Processing and Control","1746-8094",1
"https://openalex.org/S4210195117","IEE Proceedings - Vision Image and Signal Processing","1350-245X",1
"https://openalex.org/S4210209306","American Journal of Public Health and the Nations Health","0002-9572",1
"https://openalex.org/S100825659","Atmospheric Environment Part A General Topics","0960-1686",1
"https://openalex.org/S4210221484","Journal of Systems Engineering and Electronics","1004-4132",1
"https://openalex.org/S131000621","IEEE Intelligent Transportation Systems Magazine","1939-1390",1
"https://openalex.org/S194154261","Ecological Indicators","1470-160X",1
"https://openalex.org/S58241369","Mayo Clinic Proceedings","0025-6196",1
"https://openalex.org/S147767848","Measurement","0263-2241",1
"https://openalex.org/S4210188669","MSOR Connections","1473-4869",1
"https://openalex.org/S96702057","Micromachines","2072-666X",1
"https://openalex.org/S166870025","Ecological Applications","1051-0761",1
"https://openalex.org/S2181421","Science Technology & Human Values","0162-2439",1
"https://openalex.org/S142132501","Monte Carlo Methods and Applications","0929-9629",1
"https://openalex.org/S13941947","Zeitschrift für Medizinische Physik","0939-3889",1
"https://openalex.org/S4210197865","The American Cartographer","0094-1689",1
"https://openalex.org/S81455967","Molecular and Cellular Biology","0270-7306",1
"https://openalex.org/S4210226853","Springer topics in signal processing","1866-2609",1
"https://openalex.org/S2736787360","Production & Manufacturing Research","2169-3277",1
"https://openalex.org/S38825547","Economic Geography","0013-0095",1
"https://openalex.org/S189701308","Journal of Chemical Theory and Computation","1549-9618",1
"https://openalex.org/S114484406","Journal of Synchrotron Radiation","0909-0495",1
"https://openalex.org/S35093870","Journal of Approximation Theory","0021-9045",1
"https://openalex.org/S153281200","Applied Mathematical Modelling","0307-904X",1
"https://openalex.org/S168415115","Cancers","2072-6694",1
"https://openalex.org/S154533451","IEEE Transactions on Engineering Management","0018-9391",1
"https://openalex.org/S4210216480","Journal of Applied Science and Technology Trends","2708-0757",1
"https://openalex.org/S101209419","Journal of Development Economics","0304-3878",1
"https://openalex.org/S196210972","Indiana University Mathematics Journal","0022-2518",1
"https://openalex.org/S80660208","Biological Conservation","0006-3207",1
"https://openalex.org/S183721526","Prevention Science","1389-4986",1
"https://openalex.org/S2764830010","International Journal of Disaster Risk Reduction","2212-4209",1
"https://openalex.org/S40103090","Journal of Veterinary Medical Science","0916-7250",1
"https://openalex.org/S135745533","Health Affairs","0278-2715",1
"https://openalex.org/S180803011","Advances in Applied Probability","0001-8678",1
"https://openalex.org/S4210230312","Departmental Paper","2616-5333",1
"https://openalex.org/S62072220","Journal of Forensic Sciences","0022-1198",1
"https://openalex.org/S4306425600","Transactions on Emerging Telecommunications Technologies","2161-3915",1
"https://openalex.org/S134216166","Water","2073-4441",1
"https://openalex.org/S180782769","Journal of Modern Applied Statistical Methods","1538-9472",1
"https://openalex.org/S2734515570","Monthly Notices of the Royal Astronomical Society Letters","1745-3933",1
"https://openalex.org/S4210195326","Quantitative Science Studies","2641-3337",1
"https://openalex.org/S83388334","Journal of Human Evolution","0047-2484",1
"https://openalex.org/S2596539584","Frontiers in Marine Science","2296-7745",1
"https://openalex.org/S4210201148","International Journal Of Scientific Advances","2708-7972",1
"https://openalex.org/S138959710","Computer Methods and Programs in Biomedicine","0169-2607",1
"https://openalex.org/S183718435","Sleep Medicine","1389-9457",1
"https://openalex.org/S4210195781","ISRN Software Engineering","2090-7672",1
"https://openalex.org/S4210175725","Computer communications and networks","1617-7975",1
"https://openalex.org/S2738600312","npj Quantum Information","2056-6387",1
"https://openalex.org/S4210177204","Supercomputing Frontiers and Innovations","2313-8734",1
"https://openalex.org/S5273099","Journal of Magnetic Resonance Series B","1064-1866",1
"https://openalex.org/S96638545","Brain Research","0006-8993",1
"https://openalex.org/S125122479","Journal of Applied Behavior Analysis","0021-8855",1
"https://openalex.org/S4210230369","Australian Journal of Statistics","0004-9581",1
"https://openalex.org/S10223069","International Journal of Digital Curation","1746-8256",1
"https://openalex.org/S4210204386","IET Blockchain","2634-1573",1
"https://openalex.org/S2764390947","Applied mathematical sciences","0066-5452",1
"https://openalex.org/S22285447","European Journal of Radiology","0720-048X",1
"https://openalex.org/S4210237978","Proceedings/Proceedings - Frontiers in Education Conference","0190-5848",1
"https://openalex.org/S4387277810","SLAS DISCOVERY","2472-5552",1
"https://openalex.org/S118704488","European Journal of Physics","0143-0807",1
"https://openalex.org/S2898225552","CIRP Annals","0007-8506",1
"https://openalex.org/S4210212548","Informatik-Fachberichte","0343-3005",1
"https://openalex.org/S4210228336","The International Journal of Supercomputer Applications and High Performance Computing","1078-3482",1
"https://openalex.org/S92565720","Oxford Bulletin of Economics and Statistics","0305-9049",1
"https://openalex.org/S4210205383","Proceedings of the ... International Florida Artificial Intelligence Research Society Conference","2334-0754",1
"https://openalex.org/S4210225743","ITE Transactions on Media Technology and Applications","2186-7364",1
"https://openalex.org/S4210177192","Internet Policy Review","2197-6775",1
"https://openalex.org/S2764929239","Image Processing On Line","2105-1232",1
"https://openalex.org/S4210194934","Journal of Modern Power Systems and Clean Energy","2196-5420",1
"https://openalex.org/S4210221071","Lecture notes series on computing","1793-1223",1
"https://openalex.org/S199280970","ACM SIGMIS Database the DATABASE for Advances in Information Systems","0095-0033",1
"https://openalex.org/S146663148","Journal of Public Health Management and Practice","1078-4659",1
"https://openalex.org/S52566953","Water Research","0043-1354",1
"https://openalex.org/S64721560","Reliable Computing","1385-3139",1
"https://openalex.org/S79495670","Wind Energy","1095-4244",1
"https://openalex.org/S96975567","Frontiers in Neurology","1664-2295",1
"https://openalex.org/S183957208","Seismological Research Letters","0895-0695",1
"https://openalex.org/S4210191715","4OR","1614-2411",1
"https://openalex.org/S45493217","Seizure","1059-1311",1
"https://openalex.org/S975621743","PRESENCE Virtual and Augmented Reality","1054-7460",1
"https://openalex.org/S203549655","Discrete Optimization","1572-5286",1
"https://openalex.org/S4210215987","Proceedings of the International Conference on Document Analysis and Recognition","1520-5363",1
"https://openalex.org/S4210216572","Cybernetics","0011-4235",1
"https://openalex.org/S2764917516","Nature Reviews Materials","2058-8437",1
"https://openalex.org/S164389565","JAMA Neurology","2168-6149",1
"https://openalex.org/S163634330","Sustainable Cities and Society","2210-6707",1
"https://openalex.org/S31156748","Journal of Human Genetics","1434-5161",1
"https://openalex.org/S4210207404","IACR Transactions on Cryptographic Hardware and Embedded Systems","2569-2925",1
"https://openalex.org/S165368631","Neuropsychologia","0028-3932",1
"https://openalex.org/S68497187","Renewable and Sustainable Energy Reviews","1364-0321",1
"https://openalex.org/S34838331","Future Internet","1999-5903",1
