"id","display_name","issn_l","count"
"https://openalex.org/S201710173","Government Information Quarterly","0740-624X",1
"https://openalex.org/S4210181519","Vibroengineering PROCEDIA","2345-0533",1
"https://openalex.org/S4210177612","Municipal economy of cities","2522-1809",1
"https://openalex.org/S4210177794","Advances in finance, accounting, and economics book series","2327-5677",1
"https://openalex.org/S2764812402","Environment Systems & Decisions","2194-5411",1
"https://openalex.org/S4210229561","SIAM Journal on Mathematics of Data Science","2577-0187",1
"https://openalex.org/S113186628","Bioinformatics and Biology Insights","1177-9322",1
"https://openalex.org/S4210235211","Public administration and information technology","2512-1812",1
"https://openalex.org/S47380182","Mechatronics","0957-4158",1
"https://openalex.org/S2596526815","Frontiers in Education","2504-284X",1
"https://openalex.org/S160464432","Nature reviews. Cancer","1474-175X",1
"https://openalex.org/S2765033561","Journal of Information Privacy and Security","1553-6548",1
"https://openalex.org/S60973665","IEEE Engineering Management Review","0360-8581",1
"https://openalex.org/S4210193852","International Journal of Computer Science in Sport","1684-4769",1
"https://openalex.org/S4210233403","Open Physics","2391-5471",1
"https://openalex.org/S3205933193","LHB","2767-8490",1
"https://openalex.org/S4210189653","Revista de la Asociación Española de Investigación de la Comunicación","2341-2690",1
"https://openalex.org/S4210182817","IEEE Transactions on Quantum Engineering","2689-1808",1
"https://openalex.org/S4210239958","The Bone & Joint Journal","2049-4394",1
"https://openalex.org/S4210238479","GSTF international journal on computing/GSTF unternational journal on computing","2010-2275",1
"https://openalex.org/S4210169756","Springer remote sensing/photogrammetry","2198-0721",1
"https://openalex.org/S187186932","Genetics in Medicine","1098-3600",1
"https://openalex.org/S4210221982","Revista Colombiana de Computación","1657-2831",1
"https://openalex.org/S32061424","International Journal of Climatology","0899-8418",1
"https://openalex.org/S4210218191","Synthesis lectures on learning, networks, and algorithms","2690-4306",1
"https://openalex.org/S78466176","Journal of Quantitative Analysis in Sports","1559-0410",1
"https://openalex.org/S2497301991","Nano Energy","2211-2855",1
"https://openalex.org/S132108250","Frontiers in Pharmacology","1663-9812",1
"https://openalex.org/S146035217","Genomics","0888-7543",1
"https://openalex.org/S59012888","Physica Scripta","0031-8949",1
"https://openalex.org/S23261261","Phonology","0952-6757",1
"https://openalex.org/S4210179067","Advances in IT standards and standardization research (AISSR) book series/Advances in IT standards and standardization research series","1935-3391",1
"https://openalex.org/S2504426957","Beilstein Journal of Nanotechnology","2190-4286",1
"https://openalex.org/S4387279707","European Journal of Engineering and Applied Sciences","2651-3412",1
"https://openalex.org/S4210175514","IFIP International Federation for Information Processing/IFIP","1571-5736",1
"https://openalex.org/S102275153","Journal of New Music Research","0929-8215",1
"https://openalex.org/S171945920","The Journal of Law Medicine & Ethics","1073-1105",1
"https://openalex.org/S4210207801","IoT","2624-831X",1
"https://openalex.org/S4210212571","Future of business and finance","2662-2467",1
"https://openalex.org/S4210232487","Robotics","2218-6581",1
"https://openalex.org/S180455664","El Profesional de la Informacion","1386-6710",1
"https://openalex.org/S171397936","International Journal of Open Source Software and Processes","1942-3926",1
"https://openalex.org/S4210229980","International Journal of Circuits Systems and Signal Processing","1998-4464",1
"https://openalex.org/S2764776023","Journal of the Korea society of IT services","1975-4256",1
"https://openalex.org/S96000363","Journal of Process Control","0959-1524",1
"https://openalex.org/S4404676336","INTI JOURNAL.","2600-7320",1
"https://openalex.org/S67739838","The Professional Geographer","0033-0124",1
"https://openalex.org/S2496121912","Optical Materials Express","2159-3930",1
"https://openalex.org/S3006207977","Proceedings of the Royal Society B Biological Sciences","0962-8452",1
"https://openalex.org/S52732750","Frontiers in Physiology","1664-042X",1
"https://openalex.org/S55310782","Journal of Computing in Higher Education","1042-1726",1
"https://openalex.org/S199280970","ACM SIGMIS Database the DATABASE for Advances in Information Systems","0095-0033",1
"https://openalex.org/S4210177700","International Journal of Fuzzy Logic and Intelligent Systems","1598-2645",1
"https://openalex.org/S4210228303","LISP and Symbolic Computation","0892-4635",1
"https://openalex.org/S193620188","Scientia Horticulturae","0304-4238",1
"https://openalex.org/S126457381","Biometrical Journal","0323-3847",1
"https://openalex.org/S4210215017","Metody Ilościowe w Badaniach Ekonomicznych","2082-792X",1
"https://openalex.org/S4210209328","International Journal of Applied and Computational Mathematics","2199-5796",1
"https://openalex.org/S4306422893","IET Wireless Sensor Systems","2043-6386",1
"https://openalex.org/S4210205587","Modelling—International Open Access Journal of Modelling in Engineering Science","2673-3951",1
"https://openalex.org/S4210197174","International Journal of Intelligence Science","2163-0283",1
"https://openalex.org/S207723316","Journal of Pipeline Systems Engineering and Practice","1949-1190",1
"https://openalex.org/S32898093","Journal of Neural Engineering","1741-2552",1
"https://openalex.org/S4220651918","Advances in computer science research","2352-538X",1
"","","3005-0774",1
"https://openalex.org/S85498321","Design Automation for Embedded Systems","0929-5585",1
"https://openalex.org/S4387291234","Imaging Neuroscience","2837-6056",1
"https://openalex.org/S4210220856","Journal of Computer-Aided Design & Computer Graphics","1003-9775",1
"https://openalex.org/S4210230152","Integrated series on information systems/Integrated series in information systems","1571-0270",1
"https://openalex.org/S2737939966","Foods","2304-8158",1
"https://openalex.org/S4306529154","Savunma Bilimleri Dergisi","1303-6831",1
"https://openalex.org/S38766774","Surgical Clinics of North America","0039-6109",1
"https://openalex.org/S163185351","Neurocritical Care","1541-6933",1
"https://openalex.org/S2738977497","Agronomy","2073-4395",1
"https://openalex.org/S181823235","Journal of Algebraic Combinatorics","0925-9899",1
"https://openalex.org/S20489460","Benchmarking An International Journal","1463-5771",1
"https://openalex.org/S4210202686","Atlantis highlights in social sciences, education and humanities/Atlantis Highlights in Social Sciences, Education and Humanities","2667-128X",1
"https://openalex.org/S4210177853","Accounting, finance, sustainability, governance & fraud","2509-7881",1
"https://openalex.org/S4210176814","E-Commerce Letters","2168-5851",1
"https://openalex.org/S4210202243","Journal of Image and Signal Processing","2325-6753",1
"https://openalex.org/S11732831","Environmental Monitoring and Assessment","0167-6369",1
"https://openalex.org/S139336729","Journal of Applied Security Research","1936-1610",1
"https://openalex.org/S44455300","Journal of Environmental Management","0301-4797",1
"https://openalex.org/S4210224930","Frontiers in Neuroergonomics","2673-6195",1
"https://openalex.org/S4210173017","Artificial Intelligence","2710-1673",1
"https://openalex.org/S82262387","Journal of Information Systems","0888-7985",1
"https://openalex.org/S2764671211","International Journal of Urban Sciences","1226-5934",1
"https://openalex.org/S4210232010","Journalism and Media","2673-5172",1
"https://openalex.org/S4404676297","Modelirovanie, optimizaciâ i informacionnye tehnologii.","2310-6018",1
"https://openalex.org/S6552842","Games","2073-4336",1
"https://openalex.org/S4210195884","Computational and Applied Mathematics","1807-0302",1
"https://openalex.org/S139009114","International Journal of Healthcare Information Systems and Informatics","1555-3396",1
"https://openalex.org/S9683234","Science Progress","0036-8504",1
"https://openalex.org/S83591844","Journal of Global Information Management","1062-7375",1
"https://openalex.org/S43349511","Production Engineering","0944-6524",1
"https://openalex.org/S14676311","IEEE Transactions on Semiconductor Manufacturing","0894-6507",1
"https://openalex.org/S4210208801","Journal of Internet and Information Systems","2141-6478",1
"https://openalex.org/S4210186863","SpringerBriefs in complexity","2191-5326",1
"https://openalex.org/S4210237568","The Journal of Society for e-Business Studies","1226-3931",1
"https://openalex.org/S4210195825","Online Journal of Communication and Media Technologies","1986-3497",1
"https://openalex.org/S70817854","Textile Research Journal","0040-5175",1
"https://openalex.org/S2764493120","JMIR mhealth and uhealth","2291-5222",1
"https://openalex.org/S4210171877","Chinese Journal of Electrical Engineering","2096-1529",1
"https://openalex.org/S178776955","Optics Express","1094-4087",1
"https://openalex.org/S122317144","Brain Sciences","2076-3425",1
"https://openalex.org/S4210184116","International Journal of Knowledge Management","1548-0658",1
"https://openalex.org/S36874608","e+i Elektrotechnik und Informationstechnik","0932-383X",1
"https://openalex.org/S4210239140","International Journal of Big Data Intelligence and Applications","2644-1675",1
"https://openalex.org/S2764900893","International journal of energy and environmental engineering","2008-9163",1
"https://openalex.org/S2764927368","Journal of Civil Structural Health Monitoring","2190-5452",1
"https://openalex.org/S4210195673","PRX Quantum","2691-3399",1
"https://openalex.org/S2736787360","Production & Manufacturing Research","2169-3277",1
"https://openalex.org/S2764791026","Canadian Journal of Communication","0705-3657",1
"https://openalex.org/S4210179311","International Journal of Fuzzy System Applications","2156-177X",1
"https://openalex.org/S4210238311","Internet Technology Letters","2476-1508",1
"https://openalex.org/S4210191493","ACS Applied Nano Materials","2574-0970",1
"https://openalex.org/S70769875","Atmospheric measurement techniques","1867-1381",1
"https://openalex.org/S4210208998","Studia Medioznawcze","1641-0920",1
"https://openalex.org/S4210181622","Scientific Bulletin of the National Academy of Statistics Accounting and Audit","2520-6834",1
"https://openalex.org/S4210170411","Springer series in fashion business","2366-8784",1
"https://openalex.org/S4210193624","Women in engineering and science","2509-6435",1
"https://openalex.org/S4210228659","Computer Science","2548-1304",1
"https://openalex.org/S2764979558","Journal of information and communication convergence engineering","2234-8255",1
"https://openalex.org/S134918553","Healthcare Informatics Research","2093-3681",1
"https://openalex.org/S4210179121","Bioengineering","2306-5354",1
"https://openalex.org/S4404662876","Journal of Sustainable Solutions.","3048-6947",1
"https://openalex.org/S197665576","International Journal of Neural Systems","0129-0657",1
"https://openalex.org/S4210187447","Balkan Journal of Electrical and Computer Engineering","2147-284X",1
"https://openalex.org/S4210216842","Journal of Artificial Intelligence and Capsule Networks","2582-2012",1
"https://openalex.org/S85837164","Canadian Journal of Remote Sensing","0703-8992",1
"https://openalex.org/S27211427","Political Communication","1058-4609",1
"https://openalex.org/S112574528","Optics & Laser Technology","0030-3992",1
"https://openalex.org/S2736895435","Children","2227-9067",1
"https://openalex.org/S4210230186","ACM SIGEVOlution","1931-8499",1
"https://openalex.org/S4389157992","International Journal of Sociologies and Anthropologies Science Reviews","2985-2730",1
"https://openalex.org/S4210174136","Sustainable civil infrastructures","2366-3413",1
"https://openalex.org/S4210168304","Simulation foundations, methods and applications","2195-2825",1
"https://openalex.org/S89452420","Mathematical Methods in the Applied Sciences","0170-4214",1
"https://openalex.org/S62510030","International Journal of Sustainable Transportation","1556-8318",1
"https://openalex.org/S4210195904","Studies in applied philosophy, epistemology and rational ethics","2192-6255",1
"https://openalex.org/S4210201537","International Journal of Educational Technology in Higher Education","2365-9440",1
"https://openalex.org/S197820984","BMC Veterinary Research","1746-6148",1
"https://openalex.org/S133764092","International Journal of Knowledge-based and Intelligent Engineering Systems","1327-2314",1
"https://openalex.org/S2764348729","Current Addiction Reports","2196-2952",1
"https://openalex.org/S4210173054","Service science: research and innovations in the service economy","1865-4924",1
"https://openalex.org/S134425043","The American Journal of Human Genetics","0002-9297",1
"https://openalex.org/S123151105","Journal of Sleep Research","0962-1105",1
"https://openalex.org/S133117437","International Journal of Critical Infrastructure Protection","1874-5482",1
"https://openalex.org/S4210184815","Statistical Papers","0932-5026",1
"https://openalex.org/S2764751824","Astrophysics and space science library","0067-0057",1
"https://openalex.org/S159637997","Transportation Research Part A Policy and Practice","0965-8564",1
"https://openalex.org/S4210222834","High Voltage","2397-7264",1
"https://openalex.org/S54853311","Journal of Infrastructure Systems","1076-0342",1
"https://openalex.org/S42084661","International Journal of Computational Methods","0219-8762",1
"https://openalex.org/S2764983751","Frontiers of Optoelectronics","2095-2759",1
"https://openalex.org/S141275348","International Journal of Web Portals","1938-0194",1
"https://openalex.org/S4210218492","AIMS Electronics and Electrical Engineering","2578-1588",1
"https://openalex.org/S4210180414","Springer series in bio-/neuroinformatics","2193-9349",1
"https://openalex.org/S2489859990","Journal of Comparative Effectiveness Research","2042-6305",1
"https://openalex.org/S2764884290","Proceedings of the New Zealand Weed Control Conference","0370-0968",1
"https://openalex.org/S4210239553","Studies in Microeconomics","2321-0222",1
"https://openalex.org/S4210192958","Journal of Optics","0974-6900",1
"https://openalex.org/S99356198","Soil Dynamics and Earthquake Engineering","0267-7261",1
"https://openalex.org/S2765062576","NAVIGATION Journal of the Institute of Navigation","0028-1522",1
"https://openalex.org/S61729320","International Journal of Differential Equations","1687-9643",1
"https://openalex.org/S4220651875","Annals of Computer Science and Information Systems","2300-5963",1
"https://openalex.org/S4210188083","Advances in electronic government, digital divide, and regional development book series","2326-9103",1
"https://openalex.org/S158654976","Journal of Science Education and Technology","1059-0145",1
"https://openalex.org/S171488675","Atmospheric Research","0169-8095",1
"https://openalex.org/S4387281017","Highlights in Science Engineering and Technology","2791-0210",1
"https://openalex.org/S27728525","Machine Vision and Applications","0932-8092",1
"https://openalex.org/S2764592206","MRS Advances","2059-8521",1
"https://openalex.org/S193412822","Progress in Human Geography","0309-1325",1
"https://openalex.org/S63733671","Acta Physica Polonica A","0587-4246",1
"https://openalex.org/S4210225672","IISE Transactions","2472-5854",1
"https://openalex.org/S4210204877","Encyclopedia","2673-8392",1
"https://openalex.org/S2736780684","Journal of Personalized Medicine","2075-4426",1
"https://openalex.org/S203585231","Current Psychology","1046-1310",1
"https://openalex.org/S159227150","Genes & Nutrition","1555-8932",1
"https://openalex.org/S4210177954","International Journal of Intelligent Robotics and Applications","2366-598X",1
"https://openalex.org/S2485147958","Journal of Computational Design and Engineering","2288-4300",1
"https://openalex.org/S121167460","IEEE Instrumentation & Measurement Magazine","1094-6969",1
"https://openalex.org/S59755854","Soil Science Society of America Journal","0361-5995",1
"https://openalex.org/S144507673","Radiotherapy and Oncology","0167-8140",1
"https://openalex.org/S2502047498","Journal of Medical Imaging and Health Informatics","2156-7026",1
"https://openalex.org/S120559332","Corpora","1749-5032",1
"https://openalex.org/S4210185134","Health Data Science","2765-8783",1
"https://openalex.org/S4210192029","International Journal of Conceptual Structures and Smart Applications","2166-7292",1
"https://openalex.org/S4210234901","International Journal of Computer Mathematics Computer Systems Theory","2379-9927",1
"https://openalex.org/S87123477","CEAS Space Journal","1868-2502",1
"https://openalex.org/S171183513","Current Issues in Tourism","1368-3500",1
"https://openalex.org/S155615518","Statistical Methods & Applications","1613-981X",1
"https://openalex.org/S140455145","INFORMS Journal on Applied Analytics","0092-2102",1
"https://openalex.org/S7291761","Metrologia","0026-1394",1
"https://openalex.org/S2764512266","Journal of Telecommunications and Information Technology","1509-4553",1
"https://openalex.org/S155526855","Computational Linguistics","0891-2017",1
"https://openalex.org/S4210186495","Digital imaging and computer vision series","2334-4903",1
"https://openalex.org/S4210193792","Vojno delo","0042-8426",1
"https://openalex.org/S2739345066","Intexto","1807-8583",1
"https://openalex.org/S65236890","Progress in Energy and Combustion Science","0360-1285",1
"https://openalex.org/S128686264","NETNOMICS Economic Research and Electronic Networking","1385-9587",1
"https://openalex.org/S70831867","Foundations and Trends® in Communications and Information Theory","1567-2190",1
"https://openalex.org/S26994821","Optimization and Engineering","1389-4420",1
"https://openalex.org/S201197719","Tourism Economics","1354-8166",1
"https://openalex.org/S4210182956","Journal of Marketing Analytics","2050-3318",1
"https://openalex.org/S4210172634","Computers & Education","0360-1315",1
"https://openalex.org/S10731693","IEEJ Transactions on Electrical and Electronic Engineering","1931-4973",1
"https://openalex.org/S100014455","BMC Research Notes","1756-0500",1
"https://openalex.org/S53605123","African Geographical Review","1937-6812",1
"https://openalex.org/S181408163","International Journal of Computer Assisted Radiology and Surgery","1861-6410",1
"https://openalex.org/S3165308179","Journal of Engineering and Applied Science","1110-1903",1
"https://openalex.org/S16776775","Argument & Computation","1946-2174",1
"https://openalex.org/S91278097","Journal of Scheduling","1094-6136",1
"https://openalex.org/S4210206751","Advances in Science, Technology & Innovation/Advances in science, technology & innovation","2522-8714",1
"https://openalex.org/S204847658","Water Resources Research","0043-1397",1
"https://openalex.org/S155657358","Journal of Forestry Research","1007-662X",1
"https://openalex.org/S4210196386","Journal of Geovisualization and Spatial Analysis","2509-8829",1
"https://openalex.org/S60743949","Journal of the American Society for Mass Spectrometry","1044-0305",1
"https://openalex.org/S4210176257","Journal of Management Science and Engineering","2096-2320",1
"https://openalex.org/S4404660894","PLOS complex systems.","2837-8830",1
"https://openalex.org/S4210181670","SciPost Chemistry","2772-6762",1
"https://openalex.org/S4210207597","British Journal of Management and Marketing Studies","2689-5072",1
"https://openalex.org/S45848134","Journal of Systems Science and Complexity","1009-6124",1
"https://openalex.org/S2764610068","Simulation in Healthcare The Journal of the Society for Simulation in Healthcare","1559-2332",1
"https://openalex.org/S2490763971","Journal of Software Engineering Research and Development","2195-1721",1
"https://openalex.org/S2898402987","Spanish Journal of Marketing - ESIC","2444-9695",1
"https://openalex.org/S4210202348","Applied AI Letters","2689-5595",1
"https://openalex.org/S16958353","SIAM Journal on Matrix Analysis and Applications","0895-4798",1
"https://openalex.org/S4394735491","Intelligent systems in accounting, finance and management/Intelligent systems in accounting, finance & management","1550-1949",1
"https://openalex.org/S4210208191","Biomedical Informatics Insights","1178-2226",1
"https://openalex.org/S4393919027","Big and integrated artificial intelligence","2662-4133",1
"https://openalex.org/S4387287236","Data Science for Transportation","2948-135X",1
"https://openalex.org/S200038611","ICES Journal of Marine Science","1054-3139",1
"https://openalex.org/S4210184365","Brilliant Engineering","2687-5195",1
"https://openalex.org/S103284624","Fish and Fisheries","1467-2960",1
"https://openalex.org/S4210169719","Can Tho University Journal of Science","1859-2333",1
"https://openalex.org/S40006715","Computer Methods in Applied Mechanics and Engineering","0045-7825",1
"https://openalex.org/S169472558","Vibrational Spectroscopy","0924-2031",1
"https://openalex.org/S83388334","Journal of Human Evolution","0047-2484",1
"https://openalex.org/S4210229294","Habitat International","0197-3975",1
"https://openalex.org/S28477642","International Journal of Applied Logistics","1947-9581",1
"https://openalex.org/S2764685396","Journal of Transport & Health","2214-1405",1
"https://openalex.org/S163818028","Indoor and Built Environment","1420-326X",1
"https://openalex.org/S4210183511","Studies in distributed intelligence","2662-3706",1
"https://openalex.org/S4210178773","IET Cyber-Physical Systems Theory & Applications","2398-3396",1
"https://openalex.org/S4210235486","Conference SENATIK STT Adisutjipto Yogyakarta","2337-3881",1
"https://openalex.org/S4210190235","Insight","2156-485X",1
"https://openalex.org/S4387281168","Memories - Materials Devices Circuits and Systems","2773-0646",1
"https://openalex.org/S15336283","Forensic Science International","0379-0738",1
"https://openalex.org/S191556934","Journal of Intellectual Capital","1469-1930",1
"https://openalex.org/S207741693","IEEE Transactions on Education","0018-9359",1
"https://openalex.org/S4210236963","Journal of Soft Computing Paradigm","2582-2640",1
"https://openalex.org/S96120751","Russian Journal of Genetics","1022-7954",1
"https://openalex.org/S2739237874","Revista de Gestão e Secretariado (Management and Administrative Professional Review)","2178-9010",1
"https://openalex.org/S4210236180","The Innovation","2666-6758",1
"https://openalex.org/S4210238080","Open Research Europe","2732-5121",1
"https://openalex.org/S185455288","American Educational Research Journal","0002-8312",1
"https://openalex.org/S2596295431","Frontiers in Research Metrics and Analytics","2504-0537",1
"https://openalex.org/S4210194840","Journal of Korea Spatial Information Society","2287-9242",1
"https://openalex.org/S4404663362","Journal of interdisciplinary perspectives","2984-8385",1
"https://openalex.org/S182710874","Mathematical and Computer Modelling","0895-7177",1
"https://openalex.org/S59062809","Quarterly Journal of Experimental Psychology","1747-0218",1
"https://openalex.org/S4210201137","International Journal of Hyperconnectivity and the Internet of Things","2473-4365",1
"https://openalex.org/S4387279886","iEnergy","2771-9197",1
"https://openalex.org/S2764477176","International Journal of Computer and Electrical Engineering","1793-8163",1
"https://openalex.org/S4394708466","Cambridge Science Advance","3049-7027",1
"https://openalex.org/S2764729571","International journal of advanced smart convergence","2288-2847",1
"https://openalex.org/S86860186","Natural Hazards","0921-030X",1
"https://openalex.org/S4210173241","Association for Women in Mathematics series","2364-5741",1
"https://openalex.org/S4390648382","Journal of Lifestyle and SDGs Review","2965-730X",1
"","","2731-8753",1
"https://openalex.org/S4210216008","The Geojournal library","0924-5499",1
"https://openalex.org/S151299380","Journal of Field Robotics","1556-4959",1
"https://openalex.org/S4210176348","Journal of Science and Technology Policy Management","2053-4620",1
"https://openalex.org/S185186944","The American Journal of Cardiology","0002-9149",1
"https://openalex.org/S2764652570","International Journal of Trade Economics and Finance","2010-023X",1
"https://openalex.org/S199497470","IEEE Transactions on Audio Speech and Language Processing","1558-7916",1
"https://openalex.org/S101593883","Clean Technologies and Environmental Policy","1618-954X",1
"https://openalex.org/S4210196418","Science Talks","2772-5693",1
"https://openalex.org/S66104727","Chemistry of Materials","0897-4756",1
"https://openalex.org/S4393918750","Springerbriefs for data scientists and innovators","2520-1913",1
"https://openalex.org/S54546190","AStA Wirtschafts- und Sozialstatistisches Archiv","1863-8155",1
"https://openalex.org/S4210198522","Theoretical biology","2522-0438",1
"https://openalex.org/S4210234096","ACM SIGMIS Database the DATABASE for Advances in Information Systems","1532-0936",1
"https://openalex.org/S18714766","Materials","1996-1944",1
"https://openalex.org/S4121844","Journal of Applied Phycology","0921-8971",1
"https://openalex.org/S2764385027","International Journal of Bioscience Biochemistry and Bioinformatics","2010-3638",1
"https://openalex.org/S4404669363","LatIA","3046-403X",1
"https://openalex.org/S4210174815","Springer tracts in nature-inspired computing","2524-552X",1
"https://openalex.org/S4210236461","Smart and Sustainable Manufacturing Systems","2572-3928",1
"https://openalex.org/S47215897","Antimicrobial Agents and Chemotherapy","0066-4804",1
"https://openalex.org/S2898363556","Econometrics and Statistics","2452-3062",1
"https://openalex.org/S162355128","IEEE Transactions on Electron Devices","0018-9383",1
"https://openalex.org/S28349394","Journal of Dairy Science","0022-0302",1
"https://openalex.org/S2764402194","Metabolites","2218-1989",1
"https://openalex.org/S144091109","Autonomous Robots","0929-5593",1
"https://openalex.org/S67902008","Hypertension Research","0916-9636",1
"https://openalex.org/S4210179439","Power systems","1612-1287",1
"https://openalex.org/S4210170113","Applied Drug Research Clinical Trials and Regulatory Affairs","2667-3371",1
"https://openalex.org/S29254203","Infrared Physics & Technology","1350-4495",1
"https://openalex.org/S4210209424","International Journal of Data Science and Big Data Analytics","2710-2599",1
"https://openalex.org/S118683372","International Journal of Electronic Government Research","1548-3886",1
"https://openalex.org/S2764529736","METRON","0026-1424",1
"https://openalex.org/S4210212248","International Journal of Latest Technology in Engineering Management & Applied Science","2278-2540",1
"https://openalex.org/S4210210111","Jurnal Onoma Pendidikan Bahasa dan Sastra","2443-3667",1
"https://openalex.org/S85999832","Interdisciplinary Information Sciences","1340-9050",1
"https://openalex.org/S2898550049","Journal of Innovation in Digital Ecosystems","2352-6645",1
"https://openalex.org/S78082969","Botanica Marina","0006-8055",1
"https://openalex.org/S45042403","Acta Geophysica","1895-6572",1
"https://openalex.org/S194615914","Journal of Global Information Technology Management","2333-6846",1
"https://openalex.org/S4210227203","African Journal of Empirical Research","2709-2607",1
"https://openalex.org/S5467817","EMISA FORUM","1610-3351",1
"https://openalex.org/S4220651353","RAIRO. Theoretical informatics and applications","2804-7346",1
"https://openalex.org/S4210197457","Acatech-Studie","2192-6174",1
"https://openalex.org/S2764882396","Borsa Istanbul Review","2214-8450",1
"https://openalex.org/S4210206007","International Journal of Computer Applications","0975-8887",1
"https://openalex.org/S2484704948","Frontiers in Microbiology","1664-302X",1
"https://openalex.org/S79135273","Sociology","0038-0385",1
"https://openalex.org/S4210224351","Emerging topics in statistics and biostatistics","2524-7735",1
"https://openalex.org/S14620535","Livestock Science","1871-1413",1
"https://openalex.org/S4210179183","Social Sciences & Humanities Open","2590-2911",1
"https://openalex.org/S4210212157","Frontiers in Sustainable Food Systems","2571-581X",1
"","","2168-0787",1
"https://openalex.org/S4404673874","Risk sciences.","2950-6298",1
"https://openalex.org/S106840945","Physics of The Earth and Planetary Interiors","0031-9201",1
"https://openalex.org/S4210215710","WSEAS TRANSACTIONS ON CIRCUITS AND SYSTEMS","1109-2734",1
"https://openalex.org/S193995496","Computational Complexity","1016-3328",1
"https://openalex.org/S156498152","Advances in Human-Computer Interaction","1687-5893",1
"https://openalex.org/S4210168838","EFSA Supporting Publications","2397-8325",1
"https://openalex.org/S4387278586","Applied Biosciences","2813-0464",1
"https://openalex.org/S4210232631","Web-scale workflow and analytics","2365-8355",1
"https://openalex.org/S180914091","International Journal of E-Services and Mobile Applications","1941-627X",1
"https://openalex.org/S4210222353","Designs","2411-9660",1
"https://openalex.org/S4210170642","Texts in computer science","1868-0941",1
"https://openalex.org/S2170549","Policy & Internet","1944-2866",1
"https://openalex.org/S71855865","Optical Fiber Technology","1068-5200",1
"https://openalex.org/S2735156331","Journal of Cybersecurity","2057-2093",1
"https://openalex.org/S106174089","Geophysics","0016-8033",1
"https://openalex.org/S4210207486","Human-Centric Intelligent Systems","2667-1336",1
"https://openalex.org/S4393918545","Proceedings of the Association for Information Science and Technology","2373-9231",1
"https://openalex.org/S106928643","Ceramics International","0272-8842",1
"https://openalex.org/S99352657","Advanced Materials","0935-9648",1
"https://openalex.org/S161248890","Risk Analysis","0272-4332",1
"https://openalex.org/S154695693","Journal of Constructional Steel Research","0143-974X",1
"https://openalex.org/S70779598","Transportation Letters","1942-7867",1
"https://openalex.org/S4210172752","Granular Computing","2364-4974",1
"https://openalex.org/S118039931","Lecture notes in mathematics","0075-8434",1
"https://openalex.org/S4210229439","Springer series in supply chain management","2365-6409",1
"https://openalex.org/S132538424","Journal of Magnetic Resonance Imaging","1053-1807",1
"https://openalex.org/S203441484","Probability in the Engineering and Informational Sciences","0269-9648",1
"https://openalex.org/S2764995312","Journal of Interactive Advertising","1525-2019",1
"https://openalex.org/S4210213243","MANAS Journal of Engineering","1694-7398",1
"https://openalex.org/S199924676","Theoretical and computational chemistry","1380-7323",1
"https://openalex.org/S4210173406","Japanese Journal of Statistics and Data Science","2520-8756",1
"https://openalex.org/S4210226853","Springer topics in signal processing","1866-2609",1
"https://openalex.org/S4210188016","Health Science Reports","2398-8835",1
"https://openalex.org/S139192911","Tunnelling and Underground Space Technology","0886-7798",1
"https://openalex.org/S4210218516","Research","2639-5274",1
"https://openalex.org/S41302103","International Journal of Physical Distribution & Logistics Management","0960-0035",1
"https://openalex.org/S124973578","Acta Numerica","0962-4929",1
"https://openalex.org/S27214173","Journal of Public Health","1741-3842",1
"https://openalex.org/S100695177","The Astronomical Journal","0004-6256",1
"https://openalex.org/S4210212451","ASME Letters in Dynamic Systems and Control","2689-6117",1
"https://openalex.org/S4210171307","Scientia Sinica Vitae","1674-7232",1
"https://openalex.org/S4210179153","Transactions of Indian National Academy of Engineering","2662-5415",1
"https://openalex.org/S202193212","Nature Chemistry","1755-4330",1
"https://openalex.org/S187788904","Journal of Hospitality and Tourism Management","1447-6770",1
"https://openalex.org/S173943867","Environmental Research","0013-9351",1
"https://openalex.org/S4387285440","Geoenergy Science and Engineering","2949-8910",1
"https://openalex.org/S81160022","Genome biology","1474-7596",1
"https://openalex.org/S4210182671","Informationsmanagement und digitale Transformation","2523-7845",1
"https://openalex.org/S4210206270","Cyber-Physical Systems","2333-5777",1
"https://openalex.org/S64117906","Digital Signal Processing","1051-2004",1
"https://openalex.org/S64250036","Multivariate Behavioral Research","0027-3171",1
"https://openalex.org/S2739380121","Scientific Annals of Economics and Business","2501-1960",1
"https://openalex.org/S4210205242","WSEAS TRANSACTIONS ON MATHEMATICS","1109-2769",1
"https://openalex.org/S2481244646","RSC Advances","2046-2069",1
"https://openalex.org/S4210167954","Zeitschrift für wirtschaftlichen Fabrikbetrieb","0947-0085",1
"https://openalex.org/S4210168758","BIO Web of Conferences","2117-4458",1
"https://openalex.org/S14279044","IEEE Transactions on Nuclear Science","0018-9499",1
"https://openalex.org/S2737559571","Journal of Information Systems Engineering and Business Intelligence","2443-2555",1
"https://openalex.org/S23117883","Interacting with Computers","0953-5438",1
"https://openalex.org/S4210219973","Journal of Engineering Research","2307-1877",1
"https://openalex.org/S4210170231","International Journal of Applied Research in Business and Management","2700-8983",1
"https://openalex.org/S4210232080","Annual Review of Biomedical Data Science","2574-3414",1
"https://openalex.org/S61564791","Aerospace Science and Technology","1270-9638",1
"https://openalex.org/S4210224700","Modeling and Simulation","2324-870X",1
